REI ID,REI Name,Year,State Rank,State,Male Burden,Female Burden,State Burden,M/F Ratio
100,Secondhand smoke,2018,25,Manipur,2273.9848125664716,2091.9953628291814,4365.980175395653,1.09
100,Secondhand smoke,2018,26,Goa,1917.6736548158713,526.53342584699,2444.2070806628612,3.64
100,Secondhand smoke,2018,27,Meghalaya,904.3298661565767,1401.107711917259,2305.4375780738355,0.65
100,Secondhand smoke,2018,28,Nagaland,730.6915940011187,635.10657274019,1365.7981667413087,1.15
100,Secondhand smoke,2018,29,Arunachal Pradesh,578.1080394235669,408.21538814066196,986.3234275642288,1.42
100,Secondhand smoke,2018,30,Sikkim,374.4832244656251,181.4594283851062,555.9426528507313,2.06
100,Secondhand smoke,2018,31,Mizoram,236.4310781243089,204.16558121502428,440.5966593393332,1.16
100,Secondhand smoke,2019,1,Uttar Pradesh,122908.43990517905,106050.8803720558,228959.32027723486,1.16
100,Secondhand smoke,2019,2,West Bengal,98250.73842395378,87384.38204798351,185635.1204719373,1.12
100,Secondhand smoke,2019,3,Karnataka,76089.82916632338,47744.85896211718,123834.68812844055,1.59
100,Secondhand smoke,2019,4,Tamil Nadu,80783.14629070833,38339.54732229718,119122.69361300551,2.11
100,Secondhand smoke,2019,5,Telangana,64172.835411573,49633.064983735836,113805.90039530884,1.29
100,Secondhand smoke,2019,6,Andhra Pradesh,57519.80083761875,55534.8767763582,113054.67761397695,1.04
100,Secondhand smoke,2019,7,Maharashtra,71626.79644595044,32989.820231816084,104616.61667776652,2.17
100,Secondhand smoke,2019,8,Madhya Pradesh,58711.81263387346,38715.87914913862,97427.69178301208,1.52
100,Secondhand smoke,2019,9,Bihar,51492.364101453844,38042.48241915399,89534.84652060783,1.35
100,Secondhand smoke,2019,10,Gujarat,55020.14644400758,33375.67811287308,88395.82455688066,1.65
100,Secondhand smoke,2019,11,Punjab,45903.7339350923,29144.315038674158,75048.04897376646,1.58
100,Secondhand smoke,2019,12,Rajasthan,50219.92996002892,23971.4595195782,74191.38947960713,2.09
100,Secondhand smoke,2019,13,Kerala,36271.65353293273,14852.337181308994,51123.99071424172,2.44
100,Secondhand smoke,2019,14,Haryana,29119.26334865315,18108.505500176758,47227.7688488299,1.61
100,Secondhand smoke,2019,15,Assam,25329.29269863756,21394.06111460714,46723.3538132447,1.18
100,Secondhand smoke,2019,16,Odisha,23758.148181850513,22960.919553929827,46719.067735780336,1.03
100,Secondhand smoke,2019,17,Chhattisgarh,21443.67014417559,19125.759473693222,40569.42961786881,1.12
100,Secondhand smoke,2019,18,Uttarakhand,15139.413597307024,12157.27862779101,27296.692225098035,1.25
100,Secondhand smoke,2019,19,Jharkhand,12904.157183580912,11612.902155540107,24517.05933912102,1.11
100,Secondhand smoke,2019,20,Jammu & Kashmir and Ladakh,12379.739023663165,10943.51649917458,23323.255522837746,1.13
100,Secondhand smoke,2019,21,Delhi,11176.060155878806,6540.885794766247,17716.94595064505,1.71
100,Secondhand smoke,2019,22,Himachal Pradesh,4882.527322368712,3116.0134985806935,7998.540820949405,1.57
100,Secondhand smoke,2019,23,Tripura,2930.3176972569713,3478.9663438760704,6409.284041133042,0.84
100,Secondhand smoke,2019,24,Other Union Territories,2962.5588200479174,1991.9479651123866,4954.5067851603035,1.49
100,Secondhand smoke,2019,25,Manipur,2225.4195402854875,2070.284818920096,4295.704359205583,1.07
100,Secondhand smoke,2019,26,Goa,1812.8744075056159,498.68916465373763,2311.5635721593535,3.64
100,Secondhand smoke,2019,27,Meghalaya,889.2344950752603,1405.1577700826392,2294.3922651578996,0.63
100,Secondhand smoke,2019,28,Nagaland,698.720789769357,605.2696772910907,1303.9904670604478,1.15
100,Secondhand smoke,2019,29,Arunachal Pradesh,565.6183478012517,395.0025046437703,960.620852445022,1.43
100,Secondhand smoke,2019,30,Sikkim,331.66967078571474,164.10732883235957,495.77699961807434,2.02
100,Secondhand smoke,2019,31,Mizoram,229.0062012675509,198.38061407933864,427.38681534688953,1.15
100,Secondhand smoke,2020,1,Uttar Pradesh,113861.73170704544,92832.00565330074,206693.7373603462,1.23
100,Secondhand smoke,2020,2,West Bengal,102294.3070898499,89231.0160204886,191525.3231103385,1.15
100,Secondhand smoke,2020,3,Karnataka,82269.27188032608,47388.166395926986,129657.43827625306,1.74
100,Secondhand smoke,2020,4,Tamil Nadu,80564.33957234473,37219.73472042613,117784.07429277086,2.16
100,Secondhand smoke,2020,5,Andhra Pradesh,58290.89060052445,55187.22549791713,113478.11609844158,1.06
100,Secondhand smoke,2020,6,Telangana,64736.1078910669,45702.83428865736,110438.94217972425,1.42
100,Secondhand smoke,2020,7,Madhya Pradesh,58493.45413044739,37716.25028241704,96209.70441286443,1.55
100,Secondhand smoke,2020,8,Gujarat,57860.616676416925,35854.52745833136,93715.14413474829,1.61
100,Secondhand smoke,2020,9,Maharashtra,61709.539135695806,28309.333291354018,90018.87242704982,2.18
100,Secondhand smoke,2020,10,Bihar,48695.352738043875,34819.335829124815,83514.68856716869,1.4
100,Secondhand smoke,2020,11,Punjab,47174.34020520437,29228.133114200893,76402.47331940525,1.61
100,Secondhand smoke,2020,12,Rajasthan,48499.336838622345,22123.346038395583,70622.68287701793,2.19
100,Secondhand smoke,2020,13,Haryana,28891.457949051568,18074.850088143932,46966.3080371955,1.6
100,Secondhand smoke,2020,14,Odisha,23400.999776167242,22361.630398195404,45762.630174362646,1.05
100,Secondhand smoke,2020,15,Assam,25371.687581540937,19612.83812390598,44984.52570544692,1.29
100,Secondhand smoke,2020,16,Kerala,31702.531382440367,12928.011422047339,44630.542804487704,2.45
100,Secondhand smoke,2020,17,Chhattisgarh,21365.392264934497,17989.915598375195,39355.30786330969,1.19
100,Secondhand smoke,2020,18,Uttarakhand,14854.068379406744,11331.333365068047,26185.40174447479,1.31
100,Secondhand smoke,2020,19,Jharkhand,12474.921131490088,10525.600769038945,23000.521900529035,1.19
100,Secondhand smoke,2020,20,Jammu & Kashmir and Ladakh,11325.669996970499,10968.427608988652,22294.09760595915,1.03
100,Secondhand smoke,2020,21,Delhi,13983.145386855373,7920.3501940666865,21903.49558092206,1.77
100,Secondhand smoke,2020,22,Himachal Pradesh,4705.852044549487,3112.4986513751674,7818.350695924654,1.51
100,Secondhand smoke,2020,23,Tripura,2933.597595101617,3487.816441905666,6421.414037007284,0.84
100,Secondhand smoke,2020,24,Other Union Territories,3152.7593848473084,2171.759308045433,5324.5186928927415,1.45
100,Secondhand smoke,2020,25,Manipur,2200.3814735162346,2059.6669741411592,4260.048447657394,1.07
100,Secondhand smoke,2020,26,Meghalaya,892.6629181292477,1428.0601741246335,2320.723092253881,0.63
100,Secondhand smoke,2020,27,Goa,1821.3175102223167,481.235033120347,2302.5525433426637,3.78
100,Secondhand smoke,2020,28,Nagaland,694.4814470838386,599.9288712920786,1294.410318375917,1.16
100,Secondhand smoke,2020,29,Arunachal Pradesh,569.4831121800584,393.1323138009261,962.6154259809845,1.45
100,Secondhand smoke,2020,30,Sikkim,302.45114266095067,162.6259728567556,465.07711551770626,1.86
100,Secondhand smoke,2020,31,Mizoram,230.93189977169314,210.71434960762414,441.6462493793173,1.1
100,Secondhand smoke,2021,1,West Bengal,129298.27536621263,107725.71291163101,237023.98827784363,1.2
100,Secondhand smoke,2021,2,Uttar Pradesh,141442.52299816586,92921.8524911939,234364.37548935978,1.52
100,Secondhand smoke,2021,3,Karnataka,104905.2146989428,56171.4738017961,161076.6885007389,1.87
100,Secondhand smoke,2021,4,Gujarat,87384.23541394349,55327.39468926667,142711.63010321016,1.58
100,Secondhand smoke,2021,5,Tamil Nadu,93256.49235180611,39829.98856978395,133086.48092159006,2.34
100,Secondhand smoke,2021,6,Andhra Pradesh,73091.5275788555,58259.587314668606,131351.1148935241,1.25
100,Secondhand smoke,2021,7,Telangana,80049.29598882621,46505.34555902947,126554.64154785569,1.72
100,Secondhand smoke,2021,8,Madhya Pradesh,77009.9030234498,47273.20893471157,124283.11195816137,1.63
100,Secondhand smoke,2021,9,Maharashtra,76759.52464544098,33866.17314658606,110625.69779202703,2.27
100,Secondhand smoke,2021,10,Bihar,65082.45193607034,38936.30682792161,104018.75876399195,1.67
100,Secondhand smoke,2021,11,Punjab,55901.69875257295,32540.93105367813,88442.62980625108,1.72
100,Secondhand smoke,2021,12,Rajasthan,57608.384164502975,24936.836349172074,82545.22051367504,2.31
100,Secondhand smoke,2021,13,Haryana,35599.715236719414,21243.15621423827,56842.87145095768,1.68
100,Secondhand smoke,2021,14,Odisha,28404.71527862766,24189.19022123721,52593.90549986487,1.17
100,Secondhand smoke,2021,15,Chhattisgarh,29546.32604671599,22841.851298172183,52388.17734488817,1.29
100,Secondhand smoke,2021,16,Assam,32093.082164016407,19800.33774345716,51893.419907473566,1.62
100,Secondhand smoke,2021,17,Kerala,36422.029994162105,13280.434209015884,49702.46420317799,2.74
100,Secondhand smoke,2021,18,Uttarakhand,17914.46737437103,12451.890494583906,30366.357868954936,1.44
100,Secondhand smoke,2021,19,Jharkhand,16770.326538825073,11138.44568595684,27908.77222478191,1.51
100,Secondhand smoke,2021,20,Delhi,17937.42806397604,9494.386477600969,27431.81454157701,1.89
100,Secondhand smoke,2021,21,Jammu & Kashmir and Ladakh,12440.172935996423,14134.503536694487,26574.67647269091,0.88
100,Secondhand smoke,2021,22,Himachal Pradesh,5868.883169946352,3913.0227821607164,9781.905952107069,1.5
100,Secondhand smoke,2021,23,Tripura,3398.2238311336087,3845.255482290242,7243.479313423851,0.88
100,Secondhand smoke,2021,24,Other Union Territories,4124.76543883931,2850.194488651219,6974.9599274905295,1.45
100,Secondhand smoke,2021,25,Manipur,3291.867871645697,3031.903001612559,6323.770873258256,1.09
100,Secondhand smoke,2021,26,Meghalaya,1430.6846027439894,2202.5956597436757,3633.280262487665,0.65
100,Secondhand smoke,2021,27,Goa,2362.0605473438845,559.8800834514119,2921.9406307952963,4.22
100,Secondhand smoke,2021,28,Nagaland,1060.0171155260805,873.891104268106,1933.9082197941866,1.21
100,Secondhand smoke,2021,29,Arunachal Pradesh,719.7562025577505,474.0516466845885,1193.807849242339,1.52
100,Secondhand smoke,2021,30,Mizoram,314.32426796676225,288.7314468478474,603.0557148146097,1.09
100,Secondhand smoke,2021,31,Sikkim,372.6831430259768,210.54532124370346,583.2284642696802,1.77
100,Secondhand smoke,2022,1,Uttar Pradesh,129708.73676964128,111839.70051255732,241548.4372821986,1.16
100,Secondhand smoke,2022,2,West Bengal,106667.92019541674,89078.17994792982,195746.10014334656,1.2
100,Secondhand smoke,2022,3,Karnataka,80733.03835472163,47125.80639416113,127858.84474888277,1.71
100,Secondhand smoke,2022,4,Telangana,67754.5484336275,50687.84835723078,118442.39679085827,1.34
100,Secondhand smoke,2022,5,Andhra Pradesh,60813.2057218541,57142.09755180369,117955.30327365779,1.06
100,Secondhand smoke,2022,6,Tamil Nadu,76765.41211251174,35526.28073430295,112291.6928468147,2.16
100,Secondhand smoke,2022,7,Madhya Pradesh,62430.87733684121,37874.149569492605,100305.0269063338,1.65
100,Secondhand smoke,2022,8,Maharashtra,68667.23606968159,31370.39201091926,100037.62808060084,2.19
100,Secondhand smoke,2022,9,Bihar,53930.820391848676,38311.63882133801,92242.4592131867,1.41
100,Secondhand smoke,2022,10,Gujarat,57448.293422934716,33692.95039487198,91141.2438178067,1.71
100,Secondhand smoke,2022,11,Punjab,49544.77872416336,29808.91043057167,79353.68915473504,1.66
100,Secondhand smoke,2022,12,Rajasthan,55272.67305646773,24002.50369515434,79275.17675162207,2.3
100,Secondhand smoke,2022,13,Kerala,36591.53765760232,15213.111229929767,51804.64888753209,2.41
100,Secondhand smoke,2022,14,Assam,28228.89218176833,22309.640800401045,50538.532982169374,1.27
100,Secondhand smoke,2022,15,Odisha,25805.403377835646,24446.905801188113,50252.30917902376,1.06
100,Secondhand smoke,2022,16,Haryana,28181.940439222923,17746.42873347026,45928.36917269319,1.59
100,Secondhand smoke,2022,17,Chhattisgarh,23441.39171006323,19267.25814418593,42708.64985424916,1.22
100,Secondhand smoke,2022,18,Uttarakhand,16165.465948644709,12473.167022471678,28638.632971116385,1.3
100,Secondhand smoke,2022,19,Jharkhand,13530.161050451019,12053.738729966983,25583.899780418004,1.12
100,Secondhand smoke,2022,20,Jammu & Kashmir and Ladakh,13547.855429997126,11809.819714992675,25357.6751449898,1.15
100,Secondhand smoke,2022,21,Delhi,12051.555427684121,6986.95614823356,19038.51157591768,1.72
100,Secondhand smoke,2022,22,Himachal Pradesh,6090.5834407231005,3590.8316897518125,9681.415130474914,1.7
100,Secondhand smoke,2022,23,Tripura,3331.3470868178233,3921.3592855190104,7252.706372336834,0.85
100,Secondhand smoke,2022,24,Other Union Territories,3344.1916771336246,2213.7662337723236,5557.957910905949,1.51
100,Secondhand smoke,2022,25,Manipur,2564.689469981689,2362.5704623626493,4927.259932344338,1.09
100,Secondhand smoke,2022,26,Meghalaya,1032.5998167292535,1630.1207407201077,2662.720557449361,0.63
100,Secondhand smoke,2022,27,Goa,1949.7149813411413,507.66363696988293,2457.378618311024,3.84
100,Secondhand smoke,2022,28,Nagaland,762.7766417238589,634.9808330731473,1397.7574747970061,1.2
100,Secondhand smoke,2022,29,Arunachal Pradesh,663.2266650613419,437.03185315375356,1100.2585182150956,1.52
100,Secondhand smoke,2022,30,Sikkim,381.0244542416316,189.10062897247974,570.1250832141113,2.01
100,Secondhand smoke,2022,31,Mizoram,269.16354395350675,228.840288460889,498.0038324143958,1.18
100,Secondhand smoke,2023,1,Uttar Pradesh,132343.43376454336,112752.09782720322,245095.53159174658,1.17
100,Secondhand smoke,2023,2,West Bengal,112516.60006807026,92989.04367088224,205505.6437389525,1.21
100,Secondhand smoke,2023,3,Karnataka,83213.80806324101,48244.83238744394,131458.64045068494,1.72
100,Secondhand smoke,2023,4,Andhra Pradesh,61227.807736360395,56968.39285217276,118196.20058853316,1.07
100,Secondhand smoke,2023,5,Telangana,67450.70583083533,49672.844780840496,117123.55061167583,1.36
100,Secondhand smoke,2023,6,Tamil Nadu,78705.29591801309,37086.20507105685,115791.50098906993,2.12
100,Secondhand smoke,2023,7,Maharashtra,72023.80320831125,32442.496547045874,104466.29975535712,2.22
100,Secondhand smoke,2023,8,Madhya Pradesh,64926.30943951255,38923.217361268245,103849.52680078079,1.67
100,Secondhand smoke,2023,9,Bihar,57192.505958169895,39586.75705280784,96779.26301097774,1.44
100,Secondhand smoke,2023,10,Gujarat,57973.516762856096,34183.5438164386,92157.06057929469,1.7
100,Secondhand smoke,2023,11,Rajasthan,55724.272505124965,24291.01227471437,80015.28477983933,2.29
100,Secondhand smoke,2023,12,Punjab,49566.522305829334,29759.858496171284,79326.38080200061,1.67
100,Secondhand smoke,2023,13,Kerala,37039.38911136941,15713.856796454671,52753.24590782408,2.36
100,Secondhand smoke,2023,14,Assam,29287.00253857438,22929.914817864228,52216.91735643861,1.28
100,Secondhand smoke,2023,15,Odisha,26210.992803030942,24477.82691132504,50688.81971435598,1.07
100,Secondhand smoke,2023,16,Haryana,28579.530092129324,18078.506602755984,46658.036694885304,1.58
100,Secondhand smoke,2023,17,Chhattisgarh,23813.682699538884,18886.4906421065,42700.17334164538,1.26
100,Secondhand smoke,2023,18,Uttarakhand,16227.79450793854,12384.806039580519,28612.60054751906,1.31
100,Secondhand smoke,2023,19,Jharkhand,13755.464580327643,12012.002290846205,25767.46687117385,1.15
100,Secondhand smoke,2023,20,Jammu & Kashmir and Ladakh,13674.979887054,11972.168723705343,25647.148610759345,1.14
100,Secondhand smoke,2023,21,Delhi,12519.103118620127,7132.729093752436,19651.832212372563,1.76
100,Secondhand smoke,2023,22,Himachal Pradesh,6267.786899945535,3535.1154657432808,9802.902365688817,1.77
100,Secondhand smoke,2023,23,Tripura,3482.3340141633603,4111.165217937853,7593.499232101214,0.85
100,Secondhand smoke,2023,24,Other Union Territories,3459.7129992057507,2259.8694493026132,5719.582448508364,1.53
100,Secondhand smoke,2023,25,Manipur,2687.6373118124275,2455.750912385349,5143.388224197776,1.09
100,Secondhand smoke,2023,26,Meghalaya,1062.5256503704347,1689.3335361121615,2751.859186482596,0.63
100,Secondhand smoke,2023,27,Goa,1980.7887030804904,514.9482279003328,2495.736930980823,3.85
100,Secondhand smoke,2023,28,Nagaland,785.008955268073,647.3150714798871,1432.32402674796,1.21
100,Secondhand smoke,2023,29,Arunachal Pradesh,685.3546562274728,444.2390701323566,1129.5937263598294,1.54
100,Secondhand smoke,2023,30,Sikkim,391.04123188396306,189.9125441096175,580.9537759935806,2.06
100,Secondhand smoke,2023,31,Mizoram,275.00224995590355,225.01446578303532,500.01671573893884,1.22
102,High alcohol use,2013,1,West Bengal,13289.54602782126,899.1180894840628,14188.664117305323,14.78
102,High alcohol use,2013,2,Assam,4909.406832942944,601.1126468565976,5510.519479799541,8.17
102,High alcohol use,2013,3,Odisha,4244.247310290164,397.78601224178436,4642.033322531948,10.67
102,High alcohol use,2013,4,Chhattisgarh,1536.8022853333696,250.09223981026634,1786.894525143636,6.14
102,High alcohol use,2013,5,Jharkhand,1389.6172179949167,225.65074660831817,1615.2679646032348,6.16
102,High alcohol use,2013,6,Uttar Pradesh,551.3421348079371,783.0305793078655,1334.3727141158026,0.7
102,High alcohol use,2013,7,Bihar,694.4862708735934,340.78557226165293,1035.2718431352464,2.04
102,High alcohol use,2013,8,Manipur,260.6862740546124,8.037003300153025,268.7232773547654,32.44
102,High alcohol use,2013,9,Tripura,258.96202623634304,8.211589915061982,267.17361615140504,31.54
102,High alcohol use,2013,10,Meghalaya,106.85530663758189,7.052027108596526,113.90733374617841,15.15
102,High alcohol use,2013,11,Nagaland,87.3860442765134,2.414298033034961,89.80034230954837,36.2
102,High alcohol use,2013,12,Mizoram,26.52245475851021,1.5224524847103615,28.04490724322057,17.42
102,High alcohol use,2013,13,Arunachal Pradesh,10.924066487763442,4.456635578846521,15.380702066609963,2.45
102,High alcohol use,2013,14,Sikkim,-50.99740902077831,-6.201347890462653,-57.19875691124096,8.22
102,High alcohol use,2013,15,Jammu & Kashmir and Ladakh,-416.9729586337093,16.014426587205122,-400.95853204650416,-26.04
102,High alcohol use,2013,16,Goa,-557.5463763969498,-0.8860069089459428,-558.4323833058957,629.28
102,High alcohol use,2013,17,Other Union Territories,-664.9678845376284,3.5263836913055115,-661.4415008463229,-188.57
102,High alcohol use,2013,18,Himachal Pradesh,-1184.3029694679299,18.054566807856553,-1166.2484026600732,-65.6
102,High alcohol use,2013,19,Rajasthan,-1452.5711668509398,178.01524269208338,-1274.5559241588564,-8.16
102,High alcohol use,2013,20,Gujarat,-2155.337823148995,163.3910937138028,-1991.9467294351923,-13.19
102,High alcohol use,2013,21,Delhi,-2679.6697782092083,26.535077051908363,-2653.1347011573,-100.99
102,High alcohol use,2013,22,Kerala,-3452.949136977111,96.71080135668824,-3356.2383356204227,-35.7
102,High alcohol use,2013,23,Madhya Pradesh,-3855.9880914357677,230.83247517812288,-3625.155616257645,-16.7
102,High alcohol use,2013,24,Haryana,-4182.0767593359005,86.1589240414306,-4095.91783529447,-48.54
102,High alcohol use,2013,25,Uttarakhand,-4485.169865534811,46.314989334512994,-4438.854876200298,-96.84
102,High alcohol use,2013,26,Maharashtra,-5645.253785121342,282.5263886625614,-5362.72739645878,-19.98
102,High alcohol use,2013,27,Andhra Pradesh,-8295.855565264073,56.166601627501464,-8239.688963636572,-147.7
102,High alcohol use,2013,28,Punjab,-11725.987207722737,68.9676231480573,-11657.01958457468,-170.02
102,High alcohol use,2013,29,Karnataka,-14336.817254398447,-625.1155597154686,-14961.932814113916,22.93
102,High alcohol use,2013,30,Telangana,-19676.13732710909,-555.8699371915969,-20232.007264300686,35.4
102,High alcohol use,2013,31,Tamil Nadu,-23099.560955614405,195.16964385453952,-22904.391311759864,-118.36
102,High alcohol use,2014,1,West Bengal,13021.520288899495,974.2623390496387,13995.782627949135,13.37
102,High alcohol use,2014,2,Assam,4859.116350984465,673.4932864718455,5532.60963745631,7.21
102,High alcohol use,2014,3,Odisha,4045.2815413136377,417.8597520445621,4463.1412933582,9.68
102,High alcohol use,2014,4,Uttar Pradesh,2199.2108890577947,954.5918480375213,3153.802737095316,2.3
102,High alcohol use,2014,5,Jharkhand,1943.685104352371,273.75594779184485,2217.441052144216,7.1
102,High alcohol use,2014,6,Chhattisgarh,1497.524193089941,271.6655987524524,1769.1897918423933,5.51
102,High alcohol use,2014,7,Bihar,682.9341331039709,408.21523087386765,1091.1493639778387,1.67
102,High alcohol use,2014,8,Manipur,259.6774083865756,8.58261592271198,268.2600243092876,30.26
102,High alcohol use,2014,9,Tripura,210.60806394679165,6.696664236200366,217.30472818299202,31.45
102,High alcohol use,2014,10,Meghalaya,101.54912151813377,7.247989216484308,108.79711073461809,14.01
102,High alcohol use,2014,11,Nagaland,85.78742206818876,2.44650797272135,88.23393004091011,35.07
102,High alcohol use,2014,12,Mizoram,24.182456299433895,1.565174566632925,25.74763086606682,15.45
102,High alcohol use,2014,13,Arunachal Pradesh,6.9728110192177795,4.289925110191712,11.262736129409491,1.63
102,High alcohol use,2014,14,Sikkim,-49.05308213547033,-6.240639205781706,-55.29372134125204,7.86
102,High alcohol use,2014,15,Jammu & Kashmir and Ladakh,-431.98046699390073,17.234100767125696,-414.746366226775,-25.07
102,High alcohol use,2014,16,Goa,-568.3401761547351,-1.2295291044611385,-569.5697052591962,462.24
102,High alcohol use,2014,17,Other Union Territories,-677.4857573655906,4.000737330004155,-673.4850200355864,-169.34
102,High alcohol use,2014,18,Himachal Pradesh,-1055.0716764024926,17.11333679523763,-1037.9583396072549,-61.65
102,High alcohol use,2014,19,Rajasthan,-1459.9798882439009,203.21355013649102,-1256.7663381074099,-7.18
102,High alcohol use,2014,20,Gujarat,-1613.874582598425,186.34052156829853,-1427.5340610301264,-8.66
102,High alcohol use,2014,21,Kerala,-2413.2562575067464,97.32205997649315,-2315.934197530253,-24.8
102,High alcohol use,2014,22,Maharashtra,-2811.810543990803,316.01723551760045,-2495.7933084732026,-8.9
102,High alcohol use,2014,23,Delhi,-2561.4675392078134,29.70544848299026,-2531.7620907248233,-86.23
102,High alcohol use,2014,24,Haryana,-3663.634725024709,101.26394137547095,-3562.370783649238,-36.18
102,High alcohol use,2014,25,Madhya Pradesh,-3857.2415235452504,250.5775835888456,-3606.6639399564046,-15.39
102,High alcohol use,2014,26,Uttarakhand,-4555.088449805815,51.504827558932504,-4503.583622246882,-88.44
102,High alcohol use,2014,27,Andhra Pradesh,-8072.93635893736,74.9585529313196,-7997.97780600604,-107.7
102,High alcohol use,2014,28,Punjab,-11524.069857337146,76.70091111048129,-11447.368946226665,-150.25
102,High alcohol use,2014,29,Karnataka,-14025.416977204532,-606.2342403322247,-14631.651217536757,23.14
102,High alcohol use,2014,30,Telangana,-20151.25384426174,-652.2052737464976,-20803.45911800824,30.9
102,High alcohol use,2014,31,Tamil Nadu,-21172.397986722564,235.87730833741466,-20936.52067838515,-89.76
102,High alcohol use,2015,1,West Bengal,13250.260272593348,1015.2596312506954,14265.519903844044,13.05
102,High alcohol use,2015,2,Assam,5086.983069509759,751.2328877418349,5838.215957251594,6.77
102,High alcohol use,2015,3,Uttar Pradesh,4546.018467227856,1033.2413576155197,5579.259824843375,4.4
102,High alcohol use,2015,4,Odisha,4220.300140363165,443.84040236068535,4664.140542723851,9.51
102,High alcohol use,2015,5,Jharkhand,2408.802334122496,359.5252405675624,2768.3275746900586,6.7
102,High alcohol use,2015,6,Chhattisgarh,1838.4121363911054,297.84436622074145,2136.256502611847,6.17
102,High alcohol use,2015,7,Bihar,1071.8049167895056,425.45463947667906,1497.2595562661845,2.52
102,High alcohol use,2015,8,Manipur,276.6842933823494,9.439775385622765,286.1240687679721,29.31
102,High alcohol use,2015,9,Tripura,237.09751795909906,7.692033330232576,244.78955128933165,30.82
102,High alcohol use,2015,10,Maharashtra,-185.20144013261842,334.9748256935379,149.7733855609195,-0.55
102,High alcohol use,2015,11,Meghalaya,109.20378827438698,7.515803430655119,116.71959170504209,14.53
102,High alcohol use,2015,12,Nagaland,90.41245905502224,2.5852355150137702,92.997694570036,34.97
102,High alcohol use,2015,13,Mizoram,25.296803101884866,1.6722142813199279,26.969017383204793,15.13
102,High alcohol use,2015,14,Arunachal Pradesh,9.067556965587611,4.585561571771603,13.653118537359214,1.98
102,High alcohol use,2015,15,Sikkim,-43.186787471476734,-5.464977379670277,-48.65176485114701,7.9
102,High alcohol use,2015,16,Jammu & Kashmir and Ladakh,-441.8620613988144,20.040785196518172,-421.8212762022962,-22.05
102,High alcohol use,2015,17,Goa,-554.8965291812677,-1.0266503694530247,-555.9231795507208,540.49
102,High alcohol use,2015,18,Other Union Territories,-681.3168683819652,4.661059253713863,-676.6558091282512,-146.17
102,High alcohol use,2015,19,Gujarat,-929.9689443179062,205.61514145641328,-724.3538028614929,-4.52
102,High alcohol use,2015,20,Himachal Pradesh,-958.2078935518743,16.566602933657624,-941.6412906182168,-57.84
102,High alcohol use,2015,21,Rajasthan,-1289.4748414275173,219.68116427317818,-1069.793677154339,-5.87
102,High alcohol use,2015,22,Kerala,-1182.2945185989317,106.51975917972607,-1075.7747594192056,-11.1
102,High alcohol use,2015,23,Delhi,-2380.147124303745,28.61454318345391,-2351.532581120291,-83.18
102,High alcohol use,2015,24,Haryana,-2930.0575504593144,103.82361662932314,-2826.233933829991,-28.22
102,High alcohol use,2015,25,Madhya Pradesh,-3605.6790685642245,259.2753312401384,-3346.4037373240863,-13.91
102,High alcohol use,2015,26,Uttarakhand,-4528.123458728507,54.85894230135831,-4473.264516427149,-82.54
102,High alcohol use,2015,27,Andhra Pradesh,-7955.5217912934195,100.81182964254434,-7854.709961650875,-78.91
102,High alcohol use,2015,28,Punjab,-11132.483127419953,78.3125437768623,-11054.17058364309,-142.15
102,High alcohol use,2015,29,Karnataka,-13321.39408302213,-503.0655986527726,-13824.459681674904,26.48
102,High alcohol use,2015,30,Tamil Nadu,-18298.802347158384,263.9402704827266,-18034.862076675658,-69.33
102,High alcohol use,2015,31,Telangana,-20535.879049994783,-689.8542742347961,-21225.73332422958,29.77
102,High alcohol use,2016,1,West Bengal,13773.265379428856,1054.0824549406761,14827.347834369531,13.07
102,High alcohol use,2016,2,Uttar Pradesh,6186.558533193738,1079.9008792961383,7266.459412489877,5.73
102,High alcohol use,2016,3,Assam,5553.1677582601615,839.9070865822385,6393.0748448424,6.61
102,High alcohol use,2016,4,Odisha,4814.759619815181,501.5817471634893,5316.3413669786705,9.6
102,High alcohol use,2016,5,Jharkhand,3284.575787309479,440.5952826631731,3725.1710699726523,7.45
102,High alcohol use,2016,6,Chhattisgarh,2322.2655717960197,339.93111917471913,2662.196690970739,6.83
102,High alcohol use,2016,7,Maharashtra,1816.997707073076,354.13322509158513,2171.1309321646613,5.13
102,High alcohol use,2016,8,Bihar,1228.2644336331555,454.3353490475667,1682.5997826807222,2.7
102,High alcohol use,2016,9,Manipur,308.56370723506586,10.321461466840473,318.8851687019063,29.9
102,High alcohol use,2016,10,Tripura,304.4661316916744,9.65193711683665,314.11806880851105,31.54
102,High alcohol use,2016,11,Meghalaya,126.86255584360893,8.609142906435887,135.47169875004482,14.74
102,High alcohol use,2016,12,Kerala,15.994481747247391,117.72895589441715,133.72343764166453,0.14
102,High alcohol use,2016,13,Nagaland,98.10610781810364,2.7028605495165854,100.80896836762022,36.3
102,High alcohol use,2016,14,Mizoram,30.7544508762525,2.077853589359462,32.83230446561196,14.8
102,High alcohol use,2016,15,Arunachal Pradesh,14.022773405827419,4.969111298685439,18.991884704512856,2.82
102,High alcohol use,2016,16,Sikkim,-39.20563375000655,-4.8622386428064095,-44.06787239281296,8.06
102,High alcohol use,2016,17,Gujarat,-283.8793848816846,215.43160600220213,-68.44777887948246,-1.32
